,sequence_index,entry_point,entry_datetime,exit_point,exit_datetime,station_id,station_name,station_lat,station_lon,min_distance_km,model_name,window,split,pc
455,95,[-26.3391  20.6112],2007-10-19 08:32:41.094,[-26.3391  20.6112],2007-10-19 08:32:41.094,LV12P,LOUISVALE,-28.5,21.2,247.20835002144833,tw48-30dBG_B,7,val,98
456,151,[-25.7498  17.6535],2007-10-29 08:44:41.118,[-25.7498  17.6535],2007-10-29 08:44:41.118,LV12P,LOUISVALE,-28.5,21.2,465.4628648896296,tw48-30dBG_B,7,val,98
457,169,[-26.259   19.0485],2007-11-01 08:38:40.390,[-26.259   19.0485],2007-11-01 08:38:40.390,LV12P,LOUISVALE,-28.5,21.2,327.4335162373407,tw48-30dBG_B,7,val,98
458,393,[-24.8065  32.8824],2007-12-14 07:43:13.733,[-24.8065  32.8824],2007-12-14 07:43:13.733,MU12K,MADIMBO,-22.39,30.88,337.3753106831647,tw48-30dBG_B,7,val,98
459,95,[32.9426 33.9112],2007-10-19 08:16:22.161,[32.9426 33.9112],2007-10-19 08:16:22.161,NI135,NICOSIA,35.03,33.16,242.21920488081844,tw48-30dBG_B,7,val,98
460,151,[33.7057 31.0157],2007-10-29 08:28:19.305,[33.7057 31.0157],2007-10-29 08:28:19.305,NI135,NICOSIA,35.03,33.16,245.79178642385327,tw48-30dBG_B,7,val,98
461,169,[33.022  32.3486],2007-11-01 08:22:21.457,[33.022  32.3486],2007-11-01 08:22:21.457,NI135,NICOSIA,35.03,33.16,235.4652596829032,tw48-30dBG_B,7,val,98
462,399,[ 6.8458 81.1075],2007-12-15 04:49:03.781,[ 6.8458 81.1075],2007-12-15 04:49:03.781,TM308,TRIVANDRUM,8.54,76.87,503.49952848518313,tw48-30dBG_B,7,val,98
463,53,[ 36.45   -75.3871],2007-10-11 15:36:40.975,[ 36.45   -75.3871],2007-10-11 15:36:40.975,WP937,WALLOPS IS,37.9,-75.5,161.5428128298516,tw48-30dBG_B,7,val,98
464,367,[ 36.9513 -78.6559],2007-12-08 15:48:41.969,[ 36.9513 -78.6559],2007-12-08 15:48:41.969,WP937,WALLOPS IS,37.9,-75.5,297.95845753118294,tw48-30dBG_B,7,val,98
465,341,[ 29.3375 -84.1464],2008-03-07 16:01:45.932,[ 29.3375 -84.1464],2008-03-07 16:01:45.932,EG931,EGLIN AFB,30.5,-86.5,261.06815021918635,tw48-30dBG_B,8,val,98
466,66,[  4.9088 169.5122],2008-01-13 22:53:30.141,[  4.9088 169.5122],2008-01-13 22:53:30.141,KJ609,KWAJALEIN,9.0,167.2,521.5921666453978,tw48-30dBG_B,8,val,98
467,365,[ 13.0856 167.8636],2008-03-11 23:02:58.137,[  5.6354 166.2765],2008-03-11 23:05:01.017,KJ609,KWAJALEIN,9.0,167.2,387.73926836901165,tw48-30dBG_B,8,val,98
468,45,[-25.3149  21.9932],2008-01-10 08:25:41.217,[-32.7311  20.1106],2008-01-10 08:27:44.097,LV12P,LOUISVALE,-28.5,21.2,362.79162703699546,tw48-30dBG_B,8,val,98
469,197,[-17.6268  31.3895],2008-02-10 07:52:11.138,[-25.057   29.6711],2008-02-10 07:54:14.018,MU12K,MADIMBO,-22.39,30.88,321.07118871129694,tw48-30dBG_B,8,val,98
470,45,[33.9893 35.317 ],2008-01-10 08:09:21.949,[33.9893 35.317 ],2008-01-10 08:09:21.949,NI135,NICOSIA,35.03,33.16,229.01867053680408,tw48-30dBG_B,8,val,98
471,431,[  38.8816 -107.7632],2008-06-21 17:40:13.618,[  38.8816 -107.7632],2008-06-21 17:40:13.618,BC840,BOULDER,40.0,-105.30000000000001,245.3591453981444,tw48-30dBG_B,9,val,98
472,431,[ 29.7859 -85.7753],2008-06-21 16:04:43.794,[ 29.7859 -85.7753],2008-06-21 16:04:43.794,EG931,EGLIN AFB,30.5,-86.5,105.64606056022876,tw48-30dBG_B,9,val,98
473,382,[ 40.3639 131.9003],2008-06-12 01:43:19.443,[ 32.9431 129.7573],2008-06-12 01:45:22.323,IC437,I-CHEON,37.14,127.54,508.41572791734814,tw48-30dBG_B,9,val,98
474,382,[ 32.9431 129.7573],2008-06-12 01:45:22.323,[ 32.9431 129.7573],2008-06-12 01:45:22.323,JJ433,JEJU,33.43,126.3,326.23769769681184,tw48-30dBG_B,9,val,98
475,382,[-19.2871 118.1493],2008-06-12 01:59:44.113,[-19.2871 118.1493],2008-06-12 01:59:44.113,LM42B,LEARMONTH,-21.8,114.1,505.7641575881307,tw48-30dBG_B,9,val,98
476,247,[ 36.465 -72.456],2008-05-15 15:18:11.023,[ 36.465 -72.456],2008-05-15 15:18:11.023,WP937,WALLOPS IS,37.9,-75.5,313.31514068384445,tw48-30dBG_B,9,val,98
477,462,[39.4984 25.8768],2008-09-22 08:42:47.224,[39.4984 25.8768],2008-09-22 08:42:47.224,AT138,ATHENS,38.0,23.5,265.0190600202452,tw48-30dBG_B,10,val,98
478,114,[ 29.7738 -90.9276],2008-07-21 16:24:15.824,[ 29.7738 -90.9276],2008-07-21 16:24:15.824,EG931,EGLIN AFB,30.5,-86.5,433.3362661112064,tw48-30dBG_B,10,val,98
479,136,[ -8.6527 -80.4695],2008-07-25 15:19:01.891,[ -8.6527 -80.4695],2008-07-25 15:19:01.891,JI91J,JICAMARCA,-12.0,-76.80000000000001,547.3775873664196,tw48-30dBG_B,10,val,98
480,240,[ 13.3716 165.7459],2008-08-13 23:05:58.089,[  5.9183 164.1581],2008-08-13 23:08:00.969,KJ609,KWAJALEIN,9.0,167.2,479.4525613499088,tw48-30dBG_B,10,val,98
481,462,[-23.7319  35.8791],2008-09-22 07:22:10.896,[-23.7319  35.8791],2008-09-22 07:22:10.896,MU12K,MADIMBO,-22.39,30.88,532.7347242373487,tw48-30dBG_B,10,val,98
482,357,[ 6.0163 79.7064],2008-09-04 04:45:04.496,[ 6.0163 79.7064],2008-09-04 04:45:04.496,TM308,TRIVANDRUM,8.54,76.87,420.24882475277394,tw48-30dBG_B,10,val,98
483,136,[ 36.0859 -70.3156],2008-07-25 15:06:43.639,[ 36.0859 -70.3156],2008-07-25 15:06:43.639,WP937,WALLOPS IS,37.9,-75.5,502.5884908285075,tw48-30dBG_B,10,val,98
484,191,[ 36.1212 -72.0248],2008-08-04 15:13:13.716,[ 36.1212 -72.0248],2008-08-04 15:13:13.716,WP937,WALLOPS IS,37.9,-75.5,366.47844724939097,tw48-30dBG_B,10,val,98
485,426,[ 36.8479 -76.7817],2008-09-16 15:31:13.771,[ 36.8479 -76.7817],2008-09-16 15:31:13.771,WP937,WALLOPS IS,37.9,-75.5,162.82668438016321,tw48-30dBG_B,10,val,98
486,343,[39.2586 27.9505],2008-12-22 08:32:17.158,[39.2586 27.9505],2008-12-22 08:32:17.158,AT138,ATHENS,38.0,23.5,411.0908454586275,tw48-30dBG_B,11,val,98
487,39,[ 29.7195 -89.6958],2008-10-07 16:16:16.167,[ 29.7195 -89.6958],2008-10-07 16:16:16.167,EG931,EGLIN AFB,30.5,-86.5,319.40941742406676,tw48-30dBG_B,11,val,98
488,96,[38.9615 -9.3209],2008-10-26 11:02:16.009,[38.9615 -9.3209],2008-10-26 11:02:16.009,EA036,EL ARENOSILLO,37.1,-6.699999999999989,309.0685787618565,tw48-30dBG_B,11,val,98
489,115,[ 33.4726 130.5591],2008-10-30 01:37:52.355,[ 33.4726 130.5591],2008-10-30 01:37:52.355,IC437,I-CHEON,37.14,127.54,491.2069155861629,tw48-30dBG_B,11,val,98
490,96,[7.2996 7.4972],2008-10-26 09:32:58.809,[7.2996 7.4972],2008-10-26 09:32:58.809,IL008,ILORIN,8.5,4.5,356.0690749590831,tw48-30dBG_B,11,val,98
491,115,[ 33.4726 130.5591],2008-10-30 01:37:52.355,[ 33.4726 130.5591],2008-10-30 01:37:52.355,JJ433,JEJU,33.43,126.3,395.1435454616208,tw48-30dBG_B,11,val,98
492,39,[-14.6155 -74.9085],2008-10-07 14:50:27.192,[-14.6155 -74.9085],2008-10-07 14:50:27.192,JI91J,JICAMARCA,-12.0,-76.80000000000001,355.6217241397698,tw48-30dBG_B,11,val,98
493,67,[  6.0634 163.3626],2008-10-14 23:09:00.565,[  6.0634 163.3626],2008-10-14 23:09:00.565,KJ609,KWAJALEIN,9.0,167.2,534.348019338952,tw48-30dBG_B,11,val,98
494,273,[  6.9518 166.848 ],2008-12-08 22:54:30.530,[  6.9518 166.848 ],2008-12-08 22:54:30.530,KJ609,KWAJALEIN,9.0,167.2,231.02441658890572,tw48-30dBG_B,11,val,98
495,305,[  6.2127 170.5878],2008-12-14 22:39:00.056,[  6.2127 170.5878],2008-12-14 22:39:00.056,KJ609,KWAJALEIN,9.0,167.2,485.23295434883096,tw48-30dBG_B,11,val,98
496,161,[  32.9116 -125.6956],2008-11-07 18:42:16.278,[  32.9116 -125.6956],2008-11-07 18:42:16.278,PA836,PT ARGUELLO,34.8,-120.5,523.6131663683441,tw48-30dBG_B,11,val,98
497,316,[  33.0663 -124.7244],2008-12-16 18:37:42.372,[  33.0663 -124.7244],2008-12-16 18:37:42.372,PA836,PT ARGUELLO,34.8,-120.5,434.74824430096857,tw48-30dBG_B,11,val,98
498,39,[ 22.4214 -66.9658],2008-10-07 14:40:16.341,[ 15.073  -68.6204],2008-10-07 14:42:17.558,PRJ18,RAMEY,18.5,-67.10000000000002,414.0030556066041,tw48-30dBG_B,11,val,98
499,354,[ 5.9277 78.3602],2008-12-24 04:47:33.272,[ 5.9277 78.3602],2008-12-24 04:47:33.272,TM308,TRIVANDRUM,8.54,76.87,333.75565585901296,tw48-30dBG_B,11,val,98
500,228,[  37.203  -101.7088],2009-02-13 17:07:43.239,[  37.203  -101.7088],2009-02-13 17:07:43.239,BC840,BOULDER,40.0,-105.30000000000001,440.51082824789484,tw48-30dBG_B,12,val,98
501,342,[  37.4613 -105.0399],2009-03-05 17:20:43.661,[  37.4613 -105.0399],2009-03-05 17:20:43.661,BC840,BOULDER,40.0,-105.30000000000001,283.1906978145446,tw48-30dBG_B,12,val,98
502,80,[7.0085 3.6482],2009-01-16 09:46:29.100,[7.0085 3.6482],2009-01-16 09:46:29.100,IL008,ILORIN,8.5,4.5,190.55878876711162,tw48-30dBG_B,12,val,98
503,78,[ 32.833  132.1417],2009-01-16 01:29:21.654,[ 32.833  132.1417],2009-01-16 01:29:21.654,JJ433,JEJU,33.43,126.3,547.9205977254817,tw48-30dBG_B,12,val,98
504,218,[  6.6976 168.0568],2009-02-11 22:48:00.823,[  6.6976 168.0568],2009-02-11 22:48:00.823,KJ609,KWAJALEIN,9.0,167.2,272.8555832157974,tw48-30dBG_B,12,val,98
505,28,[-24.9757  22.8986],2009-01-06 08:10:44.746,[-32.3952  21.0235],2009-01-06 08:12:47.626,LV12P,LOUISVALE,-28.5,21.2,426.6269146557744,tw48-30dBG_B,12,val,98
506,80,[-26.6593  20.7992],2009-01-16 08:17:44.689,[-26.6593  20.7992],2009-01-16 08:17:44.689,LV12P,LOUISVALE,-28.5,21.2,208.45337184100217,tw48-30dBG_B,12,val,98
507,28,[34.4953 36.2856],2009-01-06 07:54:23.045,[34.4953 36.2856],2009-01-06 07:54:23.045,NI135,NICOSIA,35.03,33.16,291.6317818900698,tw48-30dBG_B,12,val,98
508,80,[32.8801 34.1511],2009-01-16 08:01:21.873,[32.8801 34.1511],2009-01-16 08:01:21.873,NI135,NICOSIA,35.03,33.16,255.93512453625323,tw48-30dBG_B,12,val,98
509,88,[  39.3112 -118.5411],2009-01-17 18:17:40.363,[  32.0629 -120.5985],2009-01-17 18:19:40.363,PA836,PT ARGUELLO,34.8,-120.5,304.48922089265994,tw48-30dBG_B,12,val,98
510,204,[  32.9153 -121.8259],2009-02-09 18:24:40.937,[  32.9153 -121.8259],2009-02-09 18:24:40.937,PA836,PT ARGUELLO,34.8,-120.5,242.7048215824548,tw48-30dBG_B,12,val,98
511,265,[  32.8339 -123.5533],2009-02-19 18:31:15.683,[  32.8339 -123.5533],2009-02-19 18:31:15.683,PA836,PT ARGUELLO,34.8,-120.5,356.8419256245971,tw48-30dBG_B,12,val,98
512,325,[38.5483 25.0198],2009-05-31 08:38:47.385,[38.5483 25.0198],2009-05-31 08:38:47.385,AT138,ATHENS,38.0,23.5,146.00570707951184,tw48-30dBG_B,13,val,98
513,190,[ 33.2995 130.5678],2009-05-07 01:32:51.312,[ 33.2995 130.5678],2009-05-07 01:32:51.312,IC437,I-CHEON,37.14,127.54,507.8791524751051,tw48-30dBG_B,13,val,98
514,38,[8.2312 9.2484],2009-04-10 09:22:29.345,[8.2312 9.2484],2009-04-10 09:22:29.345,IL008,ILORIN,8.5,4.5,523.2314616763351,tw48-30dBG_B,13,val,98
515,190,[ 33.2995 130.5678],2009-05-07 01:32:51.312,[ 33.2995 130.5678],2009-05-07 01:32:51.312,JJ433,JEJU,33.43,126.3,396.58232596368293,tw48-30dBG_B,13,val,98
516,387,[ -8.3441 -77.8156],2009-06-22 14:59:01.924,[-15.8422 -79.4325],2009-06-22 15:01:05.686,JI91J,JICAMARCA,-12.0,-76.80000000000001,421.43530482885853,tw48-30dBG_B,13,val,98
517,38,[-32.4765  24.6654],2009-04-10 07:55:41.498,[-32.4765  24.6654],2009-04-10 07:55:41.498,LV12P,LOUISVALE,-28.5,21.2,552.8782085335783,tw48-30dBG_B,13,val,98
518,395,[-32.2744  24.0965],2009-06-24 07:55:43.659,[-32.2744  24.0965],2009-06-24 07:55:43.659,LV12P,LOUISVALE,-28.5,21.2,503.2625987279554,tw48-30dBG_B,13,val,98
519,38,[-25.0569  26.5396],2009-04-10 07:53:38.618,[-25.0569  26.5396],2009-04-10 07:53:38.618,MU12K,MADIMBO,-22.39,30.88,532.0698577798418,tw48-30dBG_B,13,val,98
520,233,[-24.5768  32.952 ],2009-05-15 07:27:13.678,[-24.5768  32.952 ],2009-05-15 07:27:13.678,MU12K,MADIMBO,-22.39,30.88,322.1361713500395,tw48-30dBG_B,13,val,98
521,325,[-24.7379  35.0526],2009-05-31 07:18:11.939,[-24.7379  35.0526],2009-05-31 07:18:11.939,MU12K,MADIMBO,-22.39,30.88,498.9729859074031,tw48-30dBG_B,13,val,98
522,309,[  32.8772 -125.529 ],2009-05-28 18:36:11.945,[  32.8772 -125.529 ],2009-05-28 18:36:11.945,PA836,PT ARGUELLO,34.8,-120.5,511.23498997373673,tw48-30dBG_B,13,val,98
523,33,[ 36.3152 -74.5527],2009-04-09 15:16:43.658,[ 36.3152 -74.5527],2009-04-09 15:16:43.658,WP937,WALLOPS IS,37.9,-75.5,195.21722563784374,tw48-30dBG_B,13,val,98
524,260,[  37.6283 -106.2058],2009-08-15 17:20:14.053,[  37.6283 -106.2058],2009-08-15 17:20:14.053,BC840,BOULDER,40.0,-105.30000000000001,275.14612766846085,tw48-30dBG_B,14,val,98
525,260,[ 28.3795 -84.1998],2009-08-15 15:44:46.594,[ 28.3795 -84.1998],2009-08-15 15:44:46.594,EG931,EGLIN AFB,30.5,-86.5,324.3435440167109,tw48-30dBG_B,14,val,98
526,30,[ -3.1822 -35.0712],2009-07-06 12:10:30.850,[ -3.1822 -35.0712],2009-07-06 12:10:30.850,FZA0M,FORTALEZA,-3.9,-38.39999999999998,377.9605067121848,tw48-30dBG_B,14,val,98
527,448,[ 20.7473 104.6893],2009-09-27 03:02:25.442,[ 20.7473 104.6893],2009-09-27 03:02:25.442,HA419,HAINAN,19.4,109.0,474.4566282189787,tw48-30dBG_B,14,val,98
528,100,[ -7.3465 -77.2524],2009-07-18 14:56:28.486,[-14.8319 -78.8581],2009-07-18 14:58:32.024,JI91J,JICAMARCA,-12.0,-76.80000000000001,385.6150418409251,tw48-30dBG_B,14,val,98
529,420,[ 13.5844 165.2546],2009-09-21 22:55:57.962,[  6.1312 163.6658],2009-09-21 22:58:00.842,KJ609,KWAJALEIN,9.0,167.2,503.4730429227222,tw48-30dBG_B,14,val,98
530,453,[ 13.5951 169.0737],2009-09-27 22:40:27.560,[  6.142  167.4848],2009-09-27 22:42:30.440,KJ609,KWAJALEIN,9.0,167.2,319.34192516836106,tw48-30dBG_B,14,val,98
531,448,[13.2372 78.5196],2009-09-27 04:42:29.677,[ 5.7846 76.9338],2009-09-27 04:44:32.557,TM308,TRIVANDRUM,8.54,76.87,306.46775231105283,tw48-30dBG_B,14,val,98
532,331,[ 35.7204 -74.6028],2009-08-27 15:11:42.891,[ 35.7204 -74.6028],2009-08-27 15:11:42.891,WP937,WALLOPS IS,37.9,-75.5,255.179261747753,tw48-30dBG_B,14,val,98
533,320,[  39.2188 -110.3729],2009-12-01 17:35:12.910,[  39.2188 -110.3729],2009-12-01 17:35:12.910,BC840,BOULDER,40.0,-105.30000000000001,443.10323053238335,tw48-30dBG_B,15,val,98
534,389,[  38.9136 -110.3983],2009-12-14 17:34:43.549,[  38.9136 -110.3983],2009-12-14 17:34:43.549,BC840,BOULDER,40.0,-105.30000000000001,453.998905516073,tw48-30dBG_B,15,val,98
535,114,[ 29.3737 -81.4694],2009-10-22 15:32:15.750,[ 29.3737 -81.4694],2009-10-22 15:32:15.750,EG931,EGLIN AFB,30.5,-86.5,500.607997348756,tw48-30dBG_B,15,val,98
536,320,[ 28.1348 -88.9118],2009-12-01 16:00:15.764,[ 28.1348 -88.9118],2009-12-01 16:00:15.764,EG931,EGLIN AFB,30.5,-86.5,351.89286349556266,tw48-30dBG_B,15,val,98
537,389,[ 29.6428 -88.4628],2009-12-14 15:59:16.402,[ 29.6428 -88.4628],2009-12-14 15:59:16.402,EG931,EGLIN AFB,30.5,-86.5,211.55985962531472,tw48-30dBG_B,15,val,98
538,269,[ 40.7361 129.398 ],2009-11-22 01:37:48.610,[ 33.3173 127.2331],2009-11-22 01:39:51.490,IC437,I-CHEON,37.14,127.54,425.9776587434358,tw48-30dBG_B,15,val,98
539,269,[ 33.3173 127.2331],2009-11-22 01:39:51.490,[ 33.3173 127.2331],2009-11-22 01:39:51.490,JJ433,JEJU,33.43,126.3,87.54805767909974,tw48-30dBG_B,15,val,98
540,86,[ -7.3635 -76.4505],2009-10-17 14:49:57.790,[-14.9426 -78.0813],2009-10-17 14:52:02.880,JI91J,JICAMARCA,-12.0,-76.80000000000001,355.3222206625267,tw48-30dBG_B,15,val,98
541,322,[ 12.9909 169.5867],2009-12-01 22:36:27.390,[  5.5385 167.997 ],2009-12-01 22:38:30.270,KJ609,KWAJALEIN,9.0,167.2,394.8102127644017,tw48-30dBG_B,15,val,98
542,269,[-18.7338 115.6199],2009-11-22 01:54:10.400,[-26.1656 113.88  ],2009-11-22 01:56:13.280,LM42B,LEARMONTH,-21.8,114.1,375.9938800076783,tw48-30dBG_B,15,val,98
543,345,[-24.406   33.3558],2009-12-06 07:19:13.359,[-24.406   33.3558],2009-12-06 07:19:13.359,MU12K,MADIMBO,-22.39,30.88,337.75203539409125,tw48-30dBG_B,15,val,98
544,86,[ 22.2497 -70.0751],2009-10-17 14:41:49.395,[ 22.2497 -70.0751],2009-10-17 14:41:49.395,PRJ18,RAMEY,18.5,-67.10000000000002,519.5848131787562,tw48-30dBG_B,15,val,98
545,270,[ 7.2456 72.1599],2009-11-22 05:03:02.594,[ 7.2456 72.1599],2009-11-22 05:03:02.594,TM308,TRIVANDRUM,8.54,76.87,538.3606451572433,tw48-30dBG_B,15,val,98
546,63,[ 37.2397 -70.0861],2009-10-11 14:53:13.030,[ 37.2397 -70.0861],2009-10-11 14:53:13.030,WP937,WALLOPS IS,37.9,-75.5,482.69422856987956,tw48-30dBG_B,15,val,98
547,114,[ 36.8021 -79.4578],2009-10-22 15:30:12.870,[ 36.8021 -79.4578],2009-10-22 15:30:12.870,WP937,WALLOPS IS,37.9,-75.5,370.49149904743985,tw48-30dBG_B,15,val,98
548,491,[ -4.1037 -15.0298],2010-03-27 10:42:03.318,[-11.5509 -16.6077],2010-03-27 10:44:06.198,AS00Q,ASCENSION ISLAND,-7.95,-14.399999999999977,433.32063414831134,tw48-30dBG_B,16,val,98
549,491,[38.865 19.495],2010-03-27 08:52:13.444,[38.865 19.495],2010-03-27 08:52:13.444,AT138,ATHENS,38.0,23.5,361.831357633287,tw48-30dBG_B,16,val,98
550,456,[  37.823  -107.0785],2010-03-21 17:17:43.618,[  37.823  -107.0785],2010-03-21 17:17:43.618,BC840,BOULDER,40.0,-105.30000000000001,286.82543597763095,tw48-30dBG_B,16,val,98
551,456,[ 28.5407 -85.0903],2010-03-21 15:42:16.471,[ 28.5407 -85.0903],2010-03-21 15:42:16.471,EG931,EGLIN AFB,30.5,-86.5,257.0345419021256,tw48-30dBG_B,16,val,98
552,491,[40.5503 -4.4886],2010-03-27 10:29:46.038,[33.1312 -6.6413],2010-03-27 10:31:48.918,EA036,EL ARENOSILLO,37.1,-6.699999999999989,428.7849018833785,tw48-30dBG_B,16,val,98
553,318,[ 20.9569 111.1267],2010-02-26 02:32:57.500,[ 20.9569 111.1267],2010-02-26 02:32:57.500,HA419,HAINAN,19.4,109.0,281.4845856264886,tw48-30dBG_B,16,val,98
554,434,[ 20.6176 107.1683],2010-03-18 02:47:57.241,[ 20.6176 107.1683],2010-03-18 02:47:57.241,HA419,HAINAN,19.4,109.0,234.42610109756933,tw48-30dBG_B,16,val,98
555,347,[ 12.5914 169.5552],2010-03-02 22:33:57.756,[  5.1387 167.9704],2010-03-02 22:36:00.636,KJ609,KWAJALEIN,9.0,167.2,437.6897782642008,tw48-30dBG_B,16,val,98
556,496,[-26.1025  21.5562],2010-03-28 08:02:14.047,[-26.1025  21.5562],2010-03-28 08:02:14.047,LV12P,LOUISVALE,-28.5,21.2,268.90285784132,tw48-30dBG_B,16,val,98
557,100,[-17.7347  29.3456],2010-01-18 07:38:32.857,[-25.1671  27.6241],2010-01-18 07:40:35.737,MU12K,MADIMBO,-22.39,30.88,452.8605594225068,tw48-30dBG_B,16,val,98
558,169,[-24.9326  27.6885],2010-01-31 07:40:09.463,[-24.9326  27.6885],2010-01-31 07:40:09.463,MU12K,MADIMBO,-22.39,30.88,430.76239391713284,tw48-30dBG_B,16,val,98
559,496,[33.3895 34.8901],2010-03-28 07:45:52.011,[33.3895 34.8901],2010-03-28 07:45:52.011,NI135,NICOSIA,35.03,33.16,242.03647843134482,tw48-30dBG_B,16,val,98
560,162,[  32.0799 -116.0403],2010-01-29 17:50:16.396,[  32.0799 -116.0403],2010-01-29 17:50:16.396,PA836,PT ARGUELLO,34.8,-120.5,512.4641755908787,tw48-30dBG_B,16,val,98
561,262,[  32.8242 -121.5117],2010-02-15 18:12:15.906,[  32.8242 -121.5117],2010-02-15 18:12:15.906,PA836,PT ARGUELLO,34.8,-120.5,238.75124645251245,tw48-30dBG_B,16,val,98
562,434,[ 5.7577 79.432 ],2010-03-18 04:30:02.917,[ 5.7577 79.432 ],2010-03-18 04:30:02.917,TM308,TRIVANDRUM,8.54,76.87,419.04519597884814,tw48-30dBG_B,16,val,98
563,477,[13.1513 77.2055],2010-03-25 04:43:00.086,[ 5.6992 75.6185],2010-03-25 04:45:02.966,TM308,TRIVANDRUM,8.54,76.87,344.7407140623601,tw48-30dBG_B,16,val,98
564,318,[ 28.3998 112.9093],2010-02-26 02:30:54.620,[ 28.3998 112.9093],2010-02-26 02:30:54.620,WU430,WUHAN,30.5,114.4,274.52939790810404,tw48-30dBG_B,16,val,98
565,26,[-10.5426 -10.7701],2010-04-05 10:21:03.127,[-10.5426 -10.7701],2010-04-05 10:21:03.127,AS00Q,ASCENSION ISLAND,-7.95,-14.399999999999977,491.71735587085215,tw48-30dBG_B,17,val,98
566,102,[38.3267 24.9174],2010-04-18 08:29:17.973,[38.3267 24.9174],2010-04-18 08:29:17.973,AT138,ATHENS,38.0,23.5,129.13298171738063,tw48-30dBG_B,17,val,98
567,35,[  38.5349 -105.0459],2010-04-06 17:09:43.497,[  38.5349 -105.0459],2010-04-06 17:09:43.497,BC840,BOULDER,40.0,-105.30000000000001,164.37371344048404,tw48-30dBG_B,17,val,98
568,68,[  37.7896 -101.5144],2010-04-12 16:54:43.153,[  37.7896 -101.5144],2010-04-12 16:54:43.153,BC840,BOULDER,40.0,-105.30000000000001,409.4987639622913,tw48-30dBG_B,17,val,98
569,35,[ 29.2561 -83.0883],2010-04-06 15:34:16.350,[ 29.2561 -83.0883],2010-04-06 15:34:16.350,EG931,EGLIN AFB,30.5,-86.5,356.8160313012744,tw48-30dBG_B,17,val,98
570,339,[ 29.1328 -90.6884],2010-05-29 16:02:45.692,[ 29.1328 -90.6884],2010-05-29 16:02:45.692,EG931,EGLIN AFB,30.5,-86.5,431.69119188837914,tw48-30dBG_B,17,val,98
571,347,[ 28.0564 -81.5297],2010-05-31 15:25:16.468,[ 28.0564 -81.5297],2010-05-31 15:25:16.468,EG931,EGLIN AFB,30.5,-86.5,553.2809069377099,tw48-30dBG_B,17,val,98
572,31,[ 21.0583 110.9608],2010-04-06 02:32:27.298,[ 21.0583 110.9608],2010-04-06 02:32:27.298,HA419,HAINAN,19.4,109.0,275.41034238528715,tw48-30dBG_B,17,val,98
573,209,[ 20.3177 105.0854],2010-05-06 02:54:28.066,[ 20.3177 105.0854],2010-05-06 02:54:28.066,HA419,HAINAN,19.4,109.0,421.9098133367474,tw48-30dBG_B,17,val,98
574,351,[ 20.3209 105.113 ],2010-06-01 02:53:27.263,[ 20.3209 105.113 ],2010-06-01 02:53:27.263,HA419,HAINAN,19.4,109.0,419.19260075571646,tw48-30dBG_B,17,val,98
575,55,[-15.3828 -74.0308],2010-04-10 14:31:04.009,[-15.3828 -74.0308],2010-04-10 14:31:04.009,JI91J,JICAMARCA,-12.0,-76.80000000000001,480.5845120357451,tw48-30dBG_B,17,val,98
576,339,[ -7.9378 -74.3281],2010-05-29 14:34:56.607,[-15.3827 -75.9291],2010-05-29 14:36:59.487,JI91J,JICAMARCA,-12.0,-76.80000000000001,387.7248054318251,tw48-30dBG_B,17,val,98
577,43,[  7.201 166.354],2010-04-07 22:42:30.560,[  7.201 166.354],2010-04-07 22:42:30.560,KJ609,KWAJALEIN,9.0,167.2,220.6555532383437,tw48-30dBG_B,17,val,98
578,177,[  6.9729 164.3783],2010-04-30 22:49:30.516,[  6.9729 164.3783],2010-04-30 22:49:30.516,KJ609,KWAJALEIN,9.0,167.2,383.8491174795821,tw48-30dBG_B,17,val,98
579,196,[ 13.9266 167.7483],2010-05-03 22:39:57.812,[  6.4739 166.1563],2010-05-03 22:42:00.692,KJ609,KWAJALEIN,9.0,167.2,303.51501021793536,tw48-30dBG_B,17,val,98
580,102,[-25.0867  34.9355],2010-04-18 07:08:44.413,[-25.0867  34.9355],2010-04-18 07:08:44.413,MU12K,MADIMBO,-22.39,30.88,510.1538363578321,tw48-30dBG_B,17,val,98
581,10,[  33.0882 -125.4256],2010-04-02 18:26:41.819,[  33.0882 -125.4256],2010-04-02 18:26:41.819,PA836,PT ARGUELLO,34.8,-120.5,492.54642014026797,tw48-30dBG_B,17,val,98
582,28,[  32.4877 -123.712 ],2010-04-05 18:19:16.003,[  32.4877 -123.712 ],2010-04-05 18:19:16.003,PA836,PT ARGUELLO,34.8,-120.5,393.04079721152385,tw48-30dBG_B,17,val,98
583,55,[ 21.8968 -66.0302],2010-04-10 14:20:49.084,[ 14.5434 -67.6812],2010-04-10 14:22:50.390,PRJ18,RAMEY,18.5,-67.10000000000002,393.85460572709036,tw48-30dBG_B,17,val,98
584,339,[ 21.657  -67.9878],2010-05-29 14:26:48.546,[ 21.657  -67.9878],2010-05-29 14:26:48.546,PRJ18,RAMEY,18.5,-67.10000000000002,363.07694913050796,tw48-30dBG_B,17,val,98
585,55,[ -4.3009 -47.1606],2010-04-10 12:50:00.577,[ -4.3009 -47.1606],2010-04-10 12:50:00.577,SAA0K,SAOLUIS,-2.6,-44.19999999999999,379.13785147679357,tw48-30dBG_B,17,val,98
