window,key,window_size,fb_1,fb_2,fb_3,fb_4,fb_5,fb_6,fb_7,fb_8,fb_9,fb_10,fb_11
0,G50,15D,6.702296732106806,7.847418493515813,7.750149690488517,4.849944117790734,5.026068182384159,6.94152122954318,6.352076978307719,7.567518758791793,12.82110459058818,14.685489445407576,14.212898554274554
0,G32,15D,2.8074711852261682,5.138221111598797,5.366631169706309,7.947150193662655,10.066138710236697,5.841316010711157,5.577294814939987,9.377672993003703,6.77079968622098,11.978727199338334,14.986994376701862
0,G140,15D,3.3147983673889847,12.200841735692267,9.83649886702005,4.7869193917366015,5.053116797021433,3.3169028666546607,3.3107204192227258,3.5527112698185532,7.672402220856698,12.325186708157474,12.229235247034662
0,G122,15D,12.10523046662521,11.435963973266986,10.299472171147082,13.9379500091113,9.05453360031726,5.887243516682163,5.964863606208892,7.800971341598007,9.411411747202386,8.832894737576126,8.496740466303592
0,G103,15D,3.8105094498193672,8.297595222531761,5.0096513284721915,5.11562771882158,11.25206067079405,8.325539845389914,8.759453799598992,9.935896653841873,9.781926986139228,9.000358472534105,7.625682235529148
0,G85,15D,9.1133535037293,9.105377740988695,10.917382380991732,14.261407677214182,17.392652240154785,8.294304976814313,8.455631685656332,8.184549991883044,8.310146977770705,9.677980445919673,17.41134440233288
0,G67,15D,12.045245480369164,14.618417758486851,5.917883258400856,4.901439941568742,7.276772872109171,5.960633096508119,6.7547880850219295,6.801956916860033,6.813142919374268,7.4609779670248,14.4563521274875
0,G49,15D,4.286222553269716,8.938995622105667,9.290484296747616,4.930590833130786,4.3226396565825835,4.683007594495038,6.743197738526907,9.464488447239995,8.818024120093341,12.122146603471176,9.652440348377587
0,G30,15D,1.6060223291651796,5.3595839671598755,3.416405949940908,4.102392944183575,2.7567643347053377,4.325266401535909,6.125554068167889,9.930274353381014,5.639989030856618,4.898742687254508,6.764284395673037
0,G139,15D,4.121206007951714,8.419911915946212,7.429676335780263,2.8327713093862052,4.125059926854696,2.6191655592190357,3.0907932536833957,4.8362723574712945,6.061964735580412,8.643662316293971,10.055770257946493
0,G120,15D,7.438012683290885,17.330725047607206,10.405090427178601,8.547839085046181,5.161016035466594,7.066749459508287,10.377362780569468,13.052466511977427,8.62066136805842,15.608200448544704,9.693505237325454
0,G102,15D,4.733958329528147,13.07426712029937,7.1795012216600425,6.019636922020261,5.967409058098092,6.348127901601185,7.757404536563458,6.925161138386338,8.087463223755194,8.164815728448213,14.111251401183333
0,G84,15D,9.81039767022122,6.714785086140099,10.27872831226272,8.59638641061426,7.817192278839168,6.6832036534412,6.292715170252642,7.132133145741444,8.03577786799131,11.139364214731218,18.271303943169855
0,G66,15D,7.4652167265063465,7.3419698346314375,4.846491344112718,4.196076640759304,4.556455789233042,3.9848087020672893,4.925672412094341,6.276156661931663,6.888980451854173,5.9932293941346675,5.814616104933771
0,G47,15D,6.352097503325262,8.525768874575453,5.751058847833276,6.277322121732781,8.582310424170924,9.738203540619693,10.362563405758422,10.291887158673152,11.525494964757897,10.114930974807187,11.221358721238614
